"time","junctionIdeal.medium.h","junctionIdeal.medium.p","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
1.501,98529.9154368827,406442.851185734,101038.492120989,453235.681911909,88602.9580931218,395195.142671364,88890.6508463672,366489.732291694,-0.99,1.99,3,2,0,1,2,3
1.502,98536.2793635032,406536.854954216,101044.452859759,453282.661192281,88604.7883768138,395328.230409941,88893.8408902956,366571.48599539,-0.99,1.99,3,2,0,1,2,3
1.503,98542.6391590349,406630.875007568,101050.407698384,453329.64863405,88606.6164486574,395461.28849752,88897.0324461801,366653.253864022,-0.99,1.99,3,2,0,1,2,3
1.504,98548.9948186476,406724.911250237,101056.356640651,453376.644189449,88608.4423036403,395594.316714089,88900.2255123792,366735.035814497,-0.99,1.99,3,2,0,1,2,3
1.505,98555.3463375559,406818.963586484,101062.299690342,453423.647810618,88610.2659367478,395727.31483934,88903.4200872476,366816.831763569,-0.99,1.99,3,2,0,1,2,3
1.506,98561.6937110193,406913.031920391,101068.236851236,453470.659449606,88612.0873429633,395860.28265267,88906.6161691363,366898.641627833,-0.99,1.99,3,2,0,1,2,3
1.507,98568.0369343421,407007.116155858,101074.168127107,453517.679058371,88613.9065172675,395993.219933177,88909.8137563924,366980.465323723,-0.99,1.99,3,2,0,1,2,3
1.508,98574.3760028733,407101.216196602,101080.093521727,453564.706588782,88615.7234546392,396126.126459666,88913.0128473592,367062.302767519,-0.99,1.99,3,2,0,1,2,3
1.509,98580.7109120069,407195.33194616,101086.013038864,453611.741992615,88617.5381500552,396259.002010641,88916.2134403762,367144.153875342,-0.99,1.99,3,2,0,1,2,3
1.51,98587.0416571816,407289.463307886,101091.926682282,453658.785221557,88619.3505984897,396391.846364315,88919.4155337792,367226.018563153,-0.99,1.99,3,2,0,1,2,3
1.511,98593.3682338809,407383.610184952,101097.834455743,453705.836227203,88621.160794915,396524.659298602,88922.6191259001,367307.896746757,-0.99,1.99,3,2,0,1,2,3
1.512,98599.690637633,407477.772480351,101103.736363004,453752.894961057,88622.968734301,396657.440591118,88925.824215067,367389.788341801,-0.99,1.99,3,2,0,1,2,3
1.513,98606.0088640111,407571.950096891,101109.632407818,453799.961374533,88624.7744116154,396790.190019185,88929.0307996044,367471.693263774,-0.99,1.99,3,2,0,1,2,3
1.514,98612.3229086333,407666.142937201,101115.522593936,453847.035418953,88626.5778218241,396922.907359829,88932.2388778326,367553.611428007,-0.99,1.99,3,2,0,1,2,3
1.515,98618.6327671621,407760.350903727,101121.406925105,453894.117045549,88628.3789598902,397055.592389778,88935.4484480686,367635.542749673,-0.99,1.99,3,2,0,1,2,3
1.516,98624.9384353052,407854.573898732,101127.285405068,453941.206205463,88630.1778207751,397188.244885464,88938.6595086251,367717.487143786,-0.99,1.99,3,2,0,1,2,3
1.517,98631.239908815,407948.8118243,101133.158037564,453988.302849744,88631.9743994376,397320.864623024,88941.8720578115,367799.444525204,-0.99,1.99,3,2,0,1,2,3
1.518,98637.5371834885,408043.064582331,101139.02482633,454035.406929351,88633.7686908347,397453.451378297,88945.086093933,367881.414808627,-0.99,1.99,3,2,0,1,2,3
1.519,98643.8302551678,408137.332074546,101144.885775098,454082.518395154,88635.5606899209,397586.004926826,88948.3016152912,367963.397908595,-0.99,1.99,3,2,0,1,2,3
1.52,98650.1191197397,408231.614202482,101150.740887597,454129.63719793,88637.3503916487,397718.525043858,88951.5186201838,368045.393739491,-0.99,1.99,3,2,0,1,2,3
1.521,98656.4037731358,408325.910867494,101156.590167553,454176.763288364,88639.1377909682,397851.011504344,88954.7371069049,368127.402215542,-0.99,1.99,3,2,0,1,2,3
1.522,98662.6842113325,408420.221970758,101162.433618687,454223.896617054,88640.9228828275,397983.464082938,88957.9570737445,368209.423250815,-0.99,1.99,3,2,0,1,2,3
1.523,98668.960430351,408514.547413266,101168.271244718,454271.037134505,88642.7056621725,398115.882553998,88961.1785189891,368291.456759219,-0.99,1.99,3,2,0,1,2,3
1.524,98675.2324262574,408608.887095828,101174.103049362,454318.18479113,88644.4861239466,398248.266691586,88964.4014409213,368373.502654507,-0.99,1.99,3,2,0,1,2,3
1.525,98681.5001951624,408703.240919075,101179.929036328,454365.339537252,88646.2642630914,398380.616269466,88967.6258378198,368455.560850272,-0.99,1.99,3,2,0,1,2,3
1.526,98687.7637332218,408797.608783453,101185.749209325,454412.501323106,88648.040074546,398512.931061107,88970.8517079595,368537.631259949,-0.99,1.99,3,2,0,1,2,3
1.527,98694.0230366359,408891.990589229,101191.563572058,454459.670098831,88649.8135532476,398645.210839682,88974.0790496118,368619.713796818,-0.99,1.99,3,2,0,1,2,3
1.528,98700.2781016501,408986.386236487,101197.372128227,454506.845814478,88651.5846941309,398777.455378067,88977.3078610439,368701.808373997,-0.99,1.99,3,2,0,1,2,3
1.529,98706.5289245544,409080.795625129,101203.174881528,454554.028420009,88653.3534921285,398909.664448842,88980.5381405194,368783.91490445,-0.99,1.99,3,2,0,1,2,3
1.53,98712.7755016836,409175.218654876,101208.971835656,454601.217865291,88655.119942171,399041.83782429,88983.7698862982,368866.03330098,-0.99,1.99,3,2,0,1,2,3
1.531,98719.0178294176,409269.655225268,101214.762994301,454648.414100103,88656.8840391865,399173.975276398,88987.0030966363,368948.163476233,-0.99,1.99,3,2,0,1,2,3
1.532,98725.2559041808,409364.105235662,101220.548361149,454695.617074132,88658.6457781012,399306.076576857,88990.2377697857,369030.305342699,-0.99,1.99,3,2,0,1,2,3
1.533,98731.4897224425,409458.568585234,101226.327939884,454742.826736975,88660.4051538388,399438.141497061,88993.473903995,369112.458812707,-0.99,1.99,3,2,0,1,2,3
1.534,98737.7192807168,409553.045172978,101232.101734184,454790.043038138,88662.162161321,399570.169808108,88996.7114975088,369194.62379843,-0.99,1.99,3,2,0,1,2,3
1.535,98743.9445755626,409647.534897706,101237.869747725,454837.265927035,88663.9167954672,399702.1612808,88999.9505485678,369276.800211883,-0.99,1.99,3,2,0,1,2,3
1.536,98750.1656035838,409742.03765805,101243.63198418,454884.49535299,88665.6690511948,399834.115685643,89003.191055409,369358.987964922,-0.99,1.99,3,2,0,1,2,3
1.537,98756.3823614287,409836.553352457,101249.388447218,454931.731265237,88667.4189234187,399966.032792844,89006.4330162657,369441.186969246,-0.99,1.99,3,2,0,1,2,3
1.538,98762.5948457909,409931.081879197,101255.139140504,454978.973612917,88669.1664070518,400097.912372317,89009.6764293673,369523.397136397,-0.99,1.99,3,2,0,1,2,3
1.539,98768.8030534084,410025.623136354,101260.8840677,455026.222345083,88670.9114970048,400229.754193678,89012.9212929394,369605.618377757,-0.99,1.99,3,2,0,1,2,3
1.54,98775.0069810642,410120.177021832,101266.623232464,455073.477410694,88672.6541881862,400361.558026246,89016.1676052038,369687.850604551,-0.99,1.99,3,2,0,1,2,3
1.541,98781.2066255861,410214.743433355,101272.35663845,455120.738758621,88674.3944755022,400493.323639046,89019.4153643786,369770.093727846,-0.99,1.99,3,2,0,1,2,3
1.542,98787.4019838467,410309.322268462,101278.084289309,455168.006337642,88676.1323538569,400625.050800804,89022.6645686779,369852.347658551,-0.99,1.99,3,2,0,1,2,3
1.543,98793.5930527634,410403.913424512,101283.80618869,455215.280096445,88677.8678181522,400756.739279952,89025.9152163122,369934.612307419,-0.99,1.99,3,2,0,1,2,3
1.544,98799.7798292983,410498.516798683,101289.522340236,455262.559983628,88679.6008632878,400888.388844623,89029.1673054882,370016.887585041,-0.99,1.99,3,2,0,1,2,3
1.545,98805.9623104586,410593.132287971,101295.232747588,455309.845947696,88681.3314841611,401019.999262656,89032.4208344087,370099.173401855,-0.99,1.99,3,2,0,1,2,3
1.546,98812.1404932961,410687.75978919,101300.937414382,455357.137937066,88683.0596756673,401151.570301593,89035.6758012726,370181.469668136,-0.99,1.99,3,2,0,1,2,3
1.547,98818.3143749073,410782.399198971,101306.636344252,455404.435900062,88684.7854326997,401283.101728679,89038.9322042753,370263.776294006,-0.99,1.99,3,2,0,1,2,3
1.548,98824.4826001387,410877.050292404,101312.329564373,455451.739722469,88686.5089128265,401414.597272441,89042.1901417123,370346.093078726,-0.99,1.99,3,2,0,1,2,3
1.549,98830.6464436439,410971.713080403,101318.017056129,455499.049411423,88688.2299572605,401546.052957163,89045.4495172062,370428.420036675,-0.99,1.99,3,2,0,1,2,3
1.55,98836.8059126732,411066.387459956,101323.698822968,455546.364915439,88689.9485596829,401677.46851985,89048.7103281994,370510.757078318,-0.99,1.99,3,2,0,1,2,3
1.551,98842.9610031795,411161.073326849,101329.374868533,455593.686182417,88691.6647151373,401808.843730437,89051.9725729696,370593.104113034,-0.99,1.99,3,2,0,1,2,3
1.552,98849.1117111493,411255.770576686,101335.045196462,455641.013160166,88693.3784186661,401940.178358597,89055.236249792,370675.461050045,-0.99,1.99,3,2,0,1,2,3
1.553,98855.2580326033,411350.479104889,101340.709810392,455688.345796403,88695.0896653111,402071.472173737,89058.5013569387,370757.827798413,-0.99,1.99,3,2,0,1,2,3
1.554,98861.3999635955,411445.198806696,101346.368713953,455735.684038754,88696.7984501131,402202.724945001,89061.7678926785,370840.204267041,-0.99,1.99,3,2,0,1,2,3
1.555,98867.5375002142,411539.929577163,101352.021910775,455783.027834753,88698.5047681122,402333.936441268,89065.0358552776,370922.590364672,-0.99,1.99,3,2,0,1,2,3
1.556,98873.6706385812,411634.671311165,101357.669404484,455830.377131845,88700.2086143472,402465.106431152,89068.3052429991,371004.985999894,-0.99,1.99,3,2,0,1,2,3
1.557,98879.7993748523,411729.423903392,101363.311198702,455877.731877381,88701.9099838566,402596.234683005,89071.5760541031,371087.391081133,-0.99,1.99,3,2,0,1,2,3
1.558,98885.9237052169,411824.187248351,101368.947297047,455925.092018621,88703.6088716775,402727.320964914,89074.8482868466,371169.805516656,-0.99,1.99,3,2,0,1,2,3
1.559,98892.0436258985,411918.961240369,101374.577703134,455972.457502736,88705.3052728465,402858.365044702,89078.1219394839,371252.229214572,-0.99,1.99,3,2,0,1,2,3
1.56,98898.1591331542,412013.745773588,101380.202420577,456019.828276802,88706.9991823991,402989.366689927,89081.3970102659,371334.662082833,-0.99,1.99,3,2,0,1,2,3
1.561,98904.270223275,412108.540741968,101385.821452984,456067.204287807,88708.6905953701,403120.325667883,89084.673497441,371417.104029229,-0.99,1.99,3,2,0,1,2,3
1.562,98910.3768925856,412203.346039287,101391.434803959,456114.585482645,88710.3795067932,403251.241745602,89087.9513992542,371499.554961393,-0.99,1.99,3,2,0,1,2,3
1.563,98916.4791374448,412298.161559139,101397.042477106,456161.971808121,88712.0659117015,403382.114689848,89091.2307139479,371582.0147868,-0.99,1.99,3,2,0,1,2,3
1.564,98922.5769542448,412392.987194937,101402.644476023,456209.363210946,88713.749805127,403512.944267124,89094.511439761,371664.483412763,-0.99,1.99,3,2,0,1,2,3
1.565,98928.6703394119,412487.82283991,101408.240804305,456256.759637742,88715.431182101,403643.730243669,89097.7935749301,371746.96074644,-0.99,1.99,3,2,0,1,2,3
1.566,98934.7592894063,412582.668387105,101413.831465544,456304.161035039,88717.1100376537,403774.472385454,89101.0771176881,371829.446694828,-0.99,1.99,3,2,0,1,2,3
1.567,98940.8438007216,412677.523729386,101419.416463329,456351.567349275,88718.7863668146,403905.170458191,89104.3620662655,371911.941164765,-0.99,1.99,3,2,0,1,2,3
1.568,98946.9238698857,412772.388759434,101424.995801245,456398.978526798,88720.4601646123,404035.824227325,89107.6484188895,371994.444062931,-0.99,1.99,3,2,0,1,2,3
1.569,98952.9994934601,412867.263369748,101430.569482874,456446.394513861,88722.1314260746,404166.433458037,89110.9361737843,372076.955295848,-0.99,1.99,3,2,0,1,2,3
1.57,98959.0706680399,412962.147452644,101436.137511794,456493.815256631,88723.8001462282,404296.997915243,89114.2253291714,372159.474769876,-0.99,1.99,3,2,0,1,2,3
1.571,98965.1373902544,413057.040900255,101441.699891582,456541.24070118,88725.4663200991,404427.517363598,89117.515883269,372242.00239122,-0.99,1.99,3,2,0,1,2,3
1.572,98971.1996567666,413151.943604534,101447.256625808,456588.67079349,88727.1299427125,404557.99156749,89120.8078342925,372324.538065925,-0.99,1.99,3,2,0,1,2,3
1.573,98977.257464273,413246.855457246,101452.807718041,456636.10547945,88728.7910090924,404688.420291043,89124.1011804542,372407.081699875,-0.99,1.99,3,2,0,1,2,3
1.574,98983.3108095044,413341.776349978,101458.353171847,456683.54470486,88730.4495142624,404818.803298118,89127.3959199635,372489.633198798,-0.99,1.99,3,2,0,1,2,3
1.575,98989.3596892251,413436.706174133,101463.892990788,456730.988415427,88732.1054532447,404949.140352312,89130.6920510268,372572.192468261,-0.99,1.99,3,2,0,1,2,3
1.576,98995.4041002333,413531.64482093,101469.427178421,456778.436556768,88733.7588210611,405079.431216957,89133.9895718476,372654.759413675,-0.99,1.99,3,2,0,1,2,3
1.577,99001.4440393609,413626.592181408,101474.955738302,456825.889074406,88735.4096127321,405209.675655121,89137.2884806262,372737.333940289,-0.99,1.99,3,2,0,1,2,3
1.578,99007.4795034739,413721.54814642,101480.478673982,456873.345913777,88737.0578232777,405339.873429608,89140.5887755602,372819.915953195,-0.99,1.99,3,2,0,1,2,3
1.579,99013.5104894719,413816.512606639,101485.995989011,456920.807020221,88738.7034477169,405470.024302958,89143.8904548438,372902.505357326,-0.99,1.99,3,2,0,1,2,3
1.58,99019.5369942882,413911.485452554,101491.507686933,456968.272338989,88740.3464810677,405600.128037446,89147.1935166688,372985.102057456,-0.99,1.99,3,2,0,1,2,3
1.581,99025.5590148903,414006.466574472,101497.01377129,457015.741815242,88741.9869183473,405730.184395084,89150.4979592234,373067.705958199,-0.99,1.99,3,2,0,1,2,3
1.582,99031.5765482792,414101.455862517,101502.51424562,457063.215394046,88743.6247545721,405860.19313762,89153.8037806934,373150.316964013,-0.99,1.99,3,2,0,1,2,3
1.583,99037.5895914897,414196.45320663,101508.009113458,457110.693020378,88745.2599847575,405990.154026537,89157.1109792611,373232.934979195,-0.99,1.99,3,2,0,1,2,3
1.584,99043.5981415906,414291.458496571,101513.498378336,457158.174639124,88746.8926039181,406120.066823054,89160.4195531062,373315.559907884,-0.99,1.99,3,2,0,1,2,3
1.585,99049.6021956843,414386.471621914,101518.982043783,457205.660195078,88748.5226070677,406249.931288126,89163.7295004051,373398.191654059,-0.99,1.99,3,2,0,1,2,3
1.586,99055.6017509074,414481.492472055,101524.460113323,457253.149632942,88750.149989219,406379.747182444,89167.0408193316,373480.830121542,-0.99,1.99,3,2,0,1,2,3
1.587,99061.5968044299,414576.520936202,101529.932590478,457300.642897327,88751.7747453842,406509.514266434,89170.3535080561,373563.475213994,-0.99,1.99,3,2,0,1,2,3
1.588,99067.5873534557,414671.556903385,101535.399478766,457348.139932754,88753.3968705742,406639.232300259,89173.6675647463,373646.12683492,-0.99,1.99,3,2,0,1,2,3
1.589,99073.5733952227,414766.600262448,101540.860781702,457395.640683651,88755.0163597991,406768.901043818,89176.9829875668,373728.784887664,-0.99,1.99,3,2,0,1,2,3
1.59,99079.5549270024,414861.650902055,101546.316502798,457443.145094354,88756.6332080686,406898.520256744,89180.2997746793,373811.449275411,-0.99,1.99,3,2,0,1,2,3
1.591,99085.5319461004,414956.708710684,101551.766645562,457490.653109111,88758.2474103909,407028.089698408,89183.6179242425,373894.119901189,-0.99,1.99,3,2,0,1,2,3
1.592,99091.5044498557,415051.773576635,101557.211213498,457538.164672074,88759.8589617737,407157.609127916,89186.9374344119,373976.796667866,-0.99,1.99,3,2,0,1,2,3
1.593,99097.4724356415,415146.845388021,101562.650210109,457585.679727308,88761.4678572236,407287.07830411,89190.2583033404,374059.479478152,-0.99,1.99,3,2,0,1,2,3
1.594,99103.4359008646,415241.924032775,101568.083638892,457633.198218784,88763.0740917466,407416.496985567,89193.5805291776,374142.168234596,-0.99,1.99,3,2,0,1,2,3
1.595,99109.3948429656,415337.009398645,101573.511503342,457680.720090381,88764.6776603476,407545.864930601,89196.9041100703,374224.862839591,-0.99,1.99,3,2,0,1,2,3
1.596,99115.3492594192,415432.101373199,101578.933806951,457728.245285891,88766.2785580308,407675.181897261,89200.2290441622,374307.563195369,-0.99,1.99,3,2,0,1,2,3
1.597,99121.2991477335,415527.199843821,101584.350553207,457775.773749009,88767.8767797991,407804.447643333,89203.5553295941,374390.269204005,-0.99,1.99,3,2,0,1,2,3
1.598,99127.2445054507,415622.304697711,101589.761745594,457823.305423342,88769.4723206552,407933.661926338,89206.8829645038,374472.980767413,-0.99,1.99,3,2,0,1,2,3
1.599,99133.1853301466,415717.415821888,101595.167387594,457870.840252405,88771.0651756005,408062.824503532,89210.211947026,374555.697787351,-0.99,1.99,3,2,0,1,2,3
1.6,99139.1216194312,415812.53310319,101600.567482685,457918.378179622,88772.6553396354,408191.935131909,89213.5422752926,374638.420165416,-0.99,1.99,3,2,0,1,2,3
1.601,99145.0533709479,415907.656428268,101605.962034343,457965.919148325,88774.2428077598,408320.993568197,89216.8739474324,374721.147803047,-0.99,1.99,3,2,0,1,2,3
1.602,99150.980582374,416002.785683594,101611.351046037,458013.463101754,88775.8275749725,408449.999568861,89220.2069615713,374803.880601523,-0.99,1.99,3,2,0,1,2,3
1.603,99156.9032514209,416097.920755455,101616.734521236,458061.00998306,88777.4096362715,408578.952890101,89223.5413158322,374886.618461966,-0.99,1.99,3,2,0,1,2,3
1.604,99162.8213758334,416193.061529957,101622.112463405,458108.5597353,88778.9889866538,408707.853287853,89226.8770083348,374969.361285339,-0.99,1.99,3,2,0,1,2,3
1.605,99168.7349533904,416288.207893023,101627.484876005,458156.112301441,88780.5656211158,408836.70051779,89230.2140371962,375052.108972445,-0.99,1.99,3,2,0,1,2,3
1.606,99174.6439819045,416383.359730392,101632.851762494,458203.667624359,88782.1395346527,408965.494335319,89233.5524005302,375134.861423928,-0.99,1.99,3,2,0,1,2,3
1.607,99180.5484592223,416478.516927622,101638.213126327,458251.225646837,88783.710722259,409094.234495585,89236.8920964477,375217.618540275,-0.99,1.99,3,2,0,1,2,3
1.608,99186.4483832238,416573.679370087,101643.568970955,458298.786311568,88785.2791789283,409222.920753467,89240.2331230568,375300.380221812,-0.99,1.99,3,2,0,1,2,3
1.609,99192.3437518233,416668.84694298,101648.919299825,458346.349561154,88786.8448996533,409351.55286358,89243.5754784624,375383.146368709,-0.99,1.99,3,2,0,1,2,3
1.61,99198.2345629686,416764.01953131,101654.264116383,458393.915338104,88788.407879426,409480.130580276,89246.9191607665,375465.916880974,-0.99,1.99,3,2,0,1,2,3
1.611,99204.1208146414,416859.197019903,101659.603424069,458441.483584837,88789.9681132372,409608.653657642,89250.264168068,375548.691658459,-0.99,1.99,3,2,0,1,2,3
