"time","delta[1]","delta[2]","delta[3]","delta[4]","eta","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_mdot[4]","input_dp[1]","input_dp[2]","input_dp[3]","input_dp[4]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","M_FLOW[4]","DP[1]","DP[2]","DP[3]","DP[4]","DP_plot[1]","DP_plot[2]","DP_plot[3]","DP_plot[4]","velocity[1]","velocity[2]","velocity[3]","velocity[4]","Re[1]","Re[2]","Re[3]","Re[4]","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","zeta_TOT[4]","input_DP.y"
0.5544,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.439031127044,208.580430949099,101.671342468954,62.9286340875592,153164.0881,153164.0881,153164.0881,153164.0881,299.439031127044,208.580430949099,101.671342468954,62.9286340875592,153164.0881,153164.0881,153164.0881,153164.0881,153164.0881,153164.0881,153164.0881,153164.0881,38.1257615668136,26.5572852942295,12.9451973797784,8.01232254164495,3812576.15668136,2655728.52942295,1294519.73797784,801232.254164495,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153164.0881
0.5546,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.493037625983,208.618050289438,101.689679802029,62.9399838277626,153219.3421,153219.3421,153219.3421,153219.3421,299.493037625983,208.618050289438,101.689679802029,62.9399838277626,153219.3421,153219.3421,153219.3421,153219.3421,153219.3421,153219.3421,153219.3421,153219.3421,38.1326378878257,26.5620751374061,12.9475321615399,8.0137676354499,3813263.78878257,2656207.51374061,1294753.21615399,801376.76354499,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153219.3421
0.5548,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.54703438788,208.65566284724,101.708013828994,62.9513315216774,153274.5961,153274.5961,153274.5961,153274.5961,299.54703438788,208.65566284724,101.708013828994,62.9513315216774,153274.5961,153274.5961,153274.5961,153274.5961,153274.5961,153274.5961,153274.5961,153274.5961,38.1395129690793,26.5668641170033,12.9498665223545,8.01521246871328,3813951.29690793,2656686.41170033,1294986.65223545,801521.246871328,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153274.5961
0.555,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.601021418001,208.693268626172,101.726344551637,62.9626771704098,153329.8501,153329.8501,153329.8501,153329.8501,299.601021418001,208.693268626172,101.726344551637,62.9626771704098,153329.8501,153329.8501,153329.8501,153329.8501,153329.8501,153329.8501,153329.8501,153329.8501,38.1463868112445,26.571652233488,12.9522004624499,8.01665704157596,3814638.68112445,2657165.2233488,1295220.04624499,801665.704157596,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153329.8501
0.5552,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.654998721605,208.730867629898,101.744671971746,62.9740207750653,153385.1041,153385.1041,153385.1041,153385.1041,299.654998721605,208.730867629898,101.744671971746,62.9740207750653,153385.1041,153385.1041,153385.1041,153385.1041,153385.1041,153385.1041,153385.1041,153385.1041,38.1532594149912,26.5764394873267,12.9545339820534,8.01810135417868,3815325.94149912,2657643.94873267,1295453.39820534,801810.135417868,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153385.1041
0.5554,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.708966303947,208.76845986208,101.762996091103,62.9853623367482,153440.3581,153440.3581,153440.3581,153440.3581,299.708966303947,208.76845986208,101.762996091103,62.9853623367482,153440.3581,153440.3581,153440.3581,153440.3581,153440.3581,153440.3581,153440.3581,153440.3581,38.1601307809884,26.5812258789855,12.9568670813922,8.01954540666206,3816013.07809884,2658122.58789855,1295686.70813922,801954.540666206,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153440.3581
0.5556,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.762924170279,208.806045326373,101.781316911491,62.9967018565621,153495.6121,153495.6121,153495.6121,153495.6121,299.762924170279,208.806045326373,101.781316911491,62.9967018565621,153495.6121,153495.6121,153495.6121,153495.6121,153495.6121,153495.6121,153495.6121,153495.6121,38.1670009099047,26.5860114089301,12.9591997606933,8.02098919916659,3816700.09099047,2658601.14089301,1295919.97606933,802098.919916659,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153495.6121
0.5558,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.816872325844,208.843624026433,101.799634434693,63.0080393356092,153550.8661,153550.8661,153550.8661,153550.8661,299.816872325844,208.843624026433,101.799634434693,63.0080393356092,153550.8661,153550.8661,153550.8661,153550.8661,153550.8661,153550.8661,153550.8661,153550.8661,38.1738698024079,26.5907960776256,12.9615320201834,8.02243273183263,3817386.98024079,2659079.60776256,1296153.20201834,802243.273183263,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153550.8661
0.556,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.870810775886,208.881195965909,101.817948662487,63.0193747749912,153606.1201,153606.1201,153606.1201,153606.1201,299.870810775886,208.881195965909,101.817948662487,63.0193747749912,153606.1201,153606.1201,153606.1201,153606.1201,153606.1201,153606.1201,153606.1201,153606.1201,38.1807374591653,26.595579885537,12.9638638600893,8.02387600480043,3818073.74591653,2659557.9885537,1296386.38600893,802387.600480043,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153606.1201
0.5562,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.92473952564,208.91876114845,101.836259596651,63.0307081758083,153661.3741,153661.3741,153661.3741,153661.3741,299.92473952564,208.91876114845,101.836259596651,63.0307081758083,153661.3741,153661.3741,153661.3741,153661.3741,153661.3741,153661.3741,153661.3741,153661.3741,38.1876038808438,26.6003628331287,12.9661952806372,8.0253190182101,3818760.38808438,2660036.28331287,1296619.52806372,802531.90182101,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,153661.3741
0.5564,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,299.978658580337,208.956319577699,101.854567238962,63.04203953916,153716.6281,153716.6281,153716.6281,153716.6281,299.978658580337,208.956319577699,101.854567238962,63.04203953916,153716.6281,153716.6281,153716.6281,153716.6281,153716.6281,153716.6281,153716.6281,153716.6281,38.1944690681093,26.6051449208645,12.9685262820532,8.02676177220162,3819446.90681093,2660514.49208645,1296852.62820532,802676.177220162,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153716.6281
0.5566,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.032567945205,208.993871257298,101.872871591194,63.0533688661448,153771.8821,153771.8821,153771.8821,153771.8821,300.032567945205,208.993871257298,101.872871591194,63.0533688661448,153771.8821,153771.8821,153771.8821,153771.8821,153771.8821,153771.8821,153771.8821,153771.8821,38.2013330216274,26.6099261492082,12.9708568645635,8.02820426691485,3820133.30216274,2660992.61492082,1297085.68645635,802820.426691485,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153771.8821
0.5568,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.086467625465,209.031416190885,101.89117265512,63.0646961578602,153827.1361,153827.1361,153827.1361,153827.1361,300.086467625465,209.031416190885,101.89117265512,63.0646961578602,153827.1361,153827.1361,153827.1361,153827.1361,153827.1361,153827.1361,153827.1361,153827.1361,38.2081957420631,26.6147065186228,12.9731870283937,8.02964650248953,3820819.57420631,2661470.65186228,1297318.70283937,802964.650248953,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,153827.1361
0.557,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.140357626336,209.068954382092,101.909470432513,63.0760214154027,153882.3901,153882.3901,153882.3901,153882.3901,300.140357626336,209.068954382092,101.909470432513,63.0760214154027,153882.3901,153882.3901,153882.3901,153882.3901,153882.3901,153882.3901,153882.3901,153882.3901,38.2150572300805,26.6194860295712,12.9755167737694,8.03108847906527,3821505.72300805,2661948.60295712,1297551.67737694,803108.847906527,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,153882.3901
0.5572,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.19423795303,209.106485834553,101.927764925141,63.0873446398678,153937.6441,153937.6441,153937.6441,153937.6441,300.19423795303,209.106485834553,101.927764925141,63.0873446398678,153937.6441,153937.6441,153937.6441,153937.6441,153937.6441,153937.6441,153937.6441,153937.6441,38.2219174863435,26.6242646825156,12.9778461009159,8.03253019678155,3822191.74863435,2662426.46825156,1297784.61009159,803253.019678155,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153937.6441
0.5574,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.248108610756,209.144010551894,101.946056134774,63.0986658323499,153992.8981,153992.8981,153992.8981,153992.8981,300.248108610756,209.144010551894,101.946056134774,63.0986658323499,153992.8981,153992.8981,153992.8981,153992.8981,153992.8981,153992.8981,153992.8981,153992.8981,38.2287765115152,26.6290424779179,12.9801750100585,8.03397165577774,3822877.65115152,2662904.24779179,1298017.50100585,803397.165577774,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,153992.8981
0.5576,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.301969604716,209.18152853774,101.964344063178,63.1099849939427,154048.1521,154048.1521,154048.1521,154048.1521,300.301969604716,209.18152853774,101.964344063178,63.1099849939427,154048.1521,154048.1521,154048.1521,154048.1521,154048.1521,154048.1521,154048.1521,154048.1521,38.2356343062581,26.6338194162397,12.982503501422,8.03541285619305,3823563.43062581,2663381.94162397,1298250.3501422,803541.285619305,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154048.1521
0.5578,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.35582094011,209.219039795712,101.982628712119,63.1213021257387,154103.4061,154103.4061,154103.4061,154103.4061,300.35582094011,209.219039795712,101.982628712119,63.1213021257387,154103.4061,154103.4061,154103.4061,154103.4061,154103.4061,154103.4061,154103.4061,154103.4061,38.2424908712341,26.638595497942,12.9848315752313,8.03685379816662,3824249.08712341,2663859.5497942,1298483.15752313,803685.379816662,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,154103.4061
0.558,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.409662622132,209.256544329429,102.000910083359,63.1326172288294,154158.6601,154158.6601,154158.6601,154158.6601,300.409662622132,209.256544329429,102.000910083359,63.1326172288294,154158.6601,154158.6601,154158.6601,154158.6601,154158.6601,154158.6601,154158.6601,154158.6601,38.2493462071047,26.6433707234856,12.9871592317108,8.03829448183741,3824934.62071047,2664337.07234856,1298715.92317108,803829.448183741,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,154158.6601
0.5582,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.46349465597,209.294042142506,102.019188178662,63.1439303043056,154213.9141,154213.9141,154213.9141,154213.9141,300.46349465597,209.294042142506,102.019188178662,63.1439303043056,154213.9141,154213.9141,154213.9141,154213.9141,154213.9141,154213.9141,154213.9141,154213.9141,38.2562003145304,26.6481450933306,12.989486471085,8.03973490734429,3825620.03145304,2664814.50933306,1298948.6471085,803973.490734429,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154213.9141
0.5584,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.517317046812,209.331533238553,102.037462999787,63.1552413532567,154269.1681,154269.1681,154269.1681,154269.1681,300.517317046812,209.331533238553,102.037462999787,63.1552413532567,154269.1681,154269.1681,154269.1681,154269.1681,154269.1681,154269.1681,154269.1681,154269.1681,38.2630531941715,26.6529186079369,12.991813293578,8.04117507482599,3826305.31941715,2665291.86079369,1299181.3293578,804117.507482599,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154269.1681
0.5586,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.571129799835,209.36901762118,102.055734548493,63.1665503767716,154324.4221,154324.4221,154324.4221,154324.4221,300.571129799835,209.36901762118,102.055734548493,63.1665503767716,154324.4221,154324.4221,154324.4221,154324.4221,154324.4221,154324.4221,154324.4221,154324.4221,38.2699048466876,26.657691267764,12.9941396994136,8.04261498442113,3826990.48466876,2665769.1267764,1299413.96994136,804261.498442113,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154324.4221
0.5588,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.624932920217,209.406495293992,102.074002826539,63.1778573759377,154379.6761,154379.6761,154379.6761,154379.6761,300.624932920217,209.406495293992,102.074002826539,63.1778573759377,154379.6761,154379.6761,154379.6761,154379.6761,154379.6761,154379.6761,154379.6761,154379.6761,38.2767552727376,26.6624630732708,12.9964656888158,8.0440546362682,3827675.52727376,2666246.30732708,1299646.56888158,804405.46362682,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154379.6761
0.559,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.678726413128,209.44396626059,102.092267835678,63.1891623518419,154434.9301,154434.9301,154434.9301,154434.9301,300.678726413128,209.44396626059,102.092267835678,63.1891623518419,154434.9301,154434.9301,154434.9301,154434.9301,154434.9301,154434.9301,154434.9301,154434.9301,38.28360447298,26.6672340249161,12.9987912620079,8.04549403050555,3828360.447298,2666723.40249161,1299879.12620079,804549.403050555,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154434.9301
0.5592,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.732510283734,209.481430524574,102.110529577667,63.2004653055699,154490.1841,154490.1841,154490.1841,154490.1841,300.732510283734,209.481430524574,102.110529577667,63.2004653055699,154490.1841,154490.1841,154490.1841,154490.1841,154490.1841,154490.1841,154490.1841,154490.1841,38.2904524480724,26.6720041231579,13.0011164192135,8.04693316727143,3829045.24480724,2667200.41231579,1300111.64192135,804693.316727143,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,154490.1841
0.5594,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.786284537197,209.518888089538,102.128788054256,63.2117662382065,154545.4381,154545.4381,154545.4381,154545.4381,300.786284537197,209.518888089538,102.128788054256,63.2117662382065,154545.4381,154545.4381,154545.4381,154545.4381,154545.4381,154545.4381,154545.4381,154545.4381,38.2972991986722,26.6767733684541,13.0034411606555,8.04837204670395,3829729.91986722,2667677.33684541,1300344.11606555,804837.204670395,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154545.4381
0.5596,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.840049178675,209.556338959076,102.147043267198,63.2230651508353,154600.6921,154600.6921,154600.6921,154600.6921,300.840049178675,209.556338959076,102.147043267198,63.2230651508353,154600.6921,154600.6921,154600.6921,154600.6921,154600.6921,154600.6921,154600.6921,154600.6921,38.3041447254359,26.6815417612621,13.0057654865571,8.04981066894111,3830414.4725436,2668154.17612621,1300576.54865571,804981.066894111,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,154600.6921
0.5598,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.893804213319,209.593783136775,102.165295218242,63.2343620445394,154655.9461,154655.9461,154655.9461,154655.9461,300.893804213319,209.593783136775,102.165295218242,63.2343620445394,154655.9461,154655.9461,154655.9461,154655.9461,154655.9461,154655.9461,154655.9461,154655.9461,38.3109890290197,26.6863093020388,13.0080893971408,8.05124903412077,3831098.90290197,2668630.93020388,1300808.93971408,805124.903412077,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,154655.9461
0.56,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,300.947549646277,209.631220626223,102.183543909136,63.2456569204004,154711.2001,154711.2001,154711.2001,154711.2001,300.947549646277,209.631220626223,102.183543909136,63.2456569204004,154711.2001,154711.2001,154711.2001,154711.2001,154711.2001,154711.2001,154711.2001,154711.2001,38.3178321100789,26.6910759912409,13.0104128926293,8.05268714238069,3831783.21100789,2669107.59912409,1301041.28926293,805268.714238069,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,154711.2001
